time,open,high,low,close,tick_volume,spread,real_volume
2019-07-03,1.12902,1.13103,1.12682,1.12869,23824,10,0
2019-07-04,1.12869,1.12946,1.12728,1.12849,12255,10,0
2019-07-05,1.12849,1.12857,1.1207,1.12249,22383,10,0
2019-07-07,1.12213,1.12283,1.1221,1.12263,942,10,0
2019-07-08,1.12263,1.12339,1.12068,1.12147,17682,10,0
2019-07-09,1.12147,1.12183,1.11931,1.1204,18218,10,0
2019-07-10,1.12039,1.12634,1.12014,1.12579,25448,10,0
2019-07-11,1.1258,1.12854,1.12449,1.12492,25858,10,0
2019-07-12,1.12493,1.12744,1.12379,1.12702,21082,10,0
2019-07-14,1.12654,1.1274,1.12621,1.12707,1073,10,0
2019-07-15,1.12707,1.1283400000000001,1.12534,1.12594,17541,10,0
2019-07-16,1.12595,1.1263,1.12015,1.12116,21235,10,0
2019-07-17,1.12114,1.1233,1.1199,1.12268,18274,10,0
2019-07-18,1.12268,1.1280999999999999,1.12049,1.12606,28017,10,0
2019-07-19,1.12606,1.1267800000000001,1.12031,1.12201,23547,10,0
2019-07-21,1.12114,1.12184,1.12113,1.12172,1061,10,0
2019-07-22,1.12172,1.12246,1.12036,1.12041,18561,10,0
2019-07-23,1.1204,1.12077,1.11455,1.11505,19466,10,0
2019-07-24,1.11505,1.11553,1.1126800000000001,1.11416,20656,10,0
2019-07-25,1.11416,1.11873,1.11011,1.11446,29604,10,0
2019-07-26,1.11446,1.11504,1.11117,1.11271,19353,10,0
2019-07-28,1.11216,1.11321,1.11212,1.11292,734,10,0
2019-07-29,1.11292,1.11504,1.11127,1.11419,16775,10,0
2019-07-30,1.11419,1.11604,1.11318,1.11565,21055,10,0
2019-07-31,1.11565,1.11615,1.10598,1.10712,33934,10,0
2019-08-01,1.10713,1.1095,1.10266,1.10786,37378,10,0
2019-08-02,1.10785,1.11159,1.10696,1.11065,35378,10,0
2019-08-04,1.11037,1.11102,1.11037,1.11073,1132,10,0
2019-08-05,1.11073,1.12446,1.11062,1.12416,36996,10,0
2019-08-06,1.12414,1.1249,1.11672,1.12049,33694,10,0
2019-08-07,1.12049,1.12412,1.1179000000000001,1.12037,39702,10,0
2019-08-08,1.12036,1.12285,1.11763,1.11858,33328,10,0
2019-08-09,1.11858,1.12224,1.1183,1.11999,24455,10,0
2019-08-11,1.1197300000000001,1.12076,1.11963,1.1207,941,10,0
2019-08-12,1.12069,1.123,1.1161699999999999,1.12157,24789,10,0
2019-08-13,1.12157,1.12279,1.11681,1.11761,32234,10,0
2019-08-14,1.11761,1.11903,1.11303,1.11425,29318,10,0
2019-08-15,1.11425,1.1158,1.10911,1.111,33361,10,0
2019-08-16,1.11102,1.11109,1.1066,1.10894,23793,10,0
2019-08-18,1.10896,1.10999,1.10889,1.10918,1324,10,0
2019-08-19,1.10917,1.11131,1.10756,1.10812,19362,10,0
2019-08-20,1.10813,1.11062,1.10655,1.10967,20814,10,0
2019-08-21,1.10967,1.11066,1.10806,1.109,18545,10,0
2019-08-22,1.109,1.11126,1.10632,1.10833,25281,10,0
2019-08-23,1.10833,1.11525,1.10514,1.11392,30001,10,0
2019-08-25,1.11447,1.11612,1.11389,1.11429,2528,10,0
2019-08-26,1.1143,1.11524,1.10939,1.11011,31055,10,0
2019-08-27,1.11011,1.11154,1.10855,1.10891,23295,10,0
2019-08-28,1.10891,1.10974,1.1072899999999999,1.1085099999999999,22956,10,0
2019-08-29,1.1085099999999999,1.10869,1.10417,1.10587,23093,10,0
2019-08-30,1.10587,1.10595,1.09629,1.0990199999999999,25232,10,0
2019-09-01,1.09856,1.09946,1.09816,1.09901,1511,10,0
2019-09-02,1.09899,1.09927,1.09574,1.09639,16027,10,0
2019-09-03,1.09639,1.09782,1.0925799999999999,1.09723,28827,10,0
2019-09-04,1.09722,1.10378,1.09713,1.10344,25507,10,0
2019-09-05,1.10344,1.1083,1.10156,1.10335,27881,10,0
2019-09-06,1.10335,1.10562,1.10199,1.10267,25693,10,0
2019-09-08,1.10239,1.10272,1.10175,1.10199,777,10,0
2019-09-09,1.10198,1.10676,1.10138,1.10467,22043,10,0
2019-09-10,1.10467,1.1059,1.10302,1.10496,21973,10,0
2019-09-11,1.10497,1.1055,1.09848,1.10131,21856,10,0
2019-09-12,1.10131,1.10856,1.09251,1.10557,42248,10,0
2019-09-13,1.10557,1.11089,1.10557,1.1074,26521,10,0
2019-09-15,1.1073,1.10855,1.10682,1.10827,1961,10,0
2019-09-16,1.10827,1.10839,1.09931,1.10028,25258,10,0
2019-09-17,1.10028,1.10748,1.099,1.10734,27344,10,0
2019-09-18,1.10734,1.10742,1.10137,1.10282,28837,10,0
2019-09-19,1.10282,1.1073,1.10226,1.10444,27553,10,0
2019-09-20,1.10442,1.1067,1.09961,1.10188,24152,10,0
2019-09-22,1.10101,1.10195,1.101,1.10182,1026,10,0
2019-09-23,1.10182,1.10247,1.09663,1.09935,24854,10,0
2019-09-24,1.09934,1.10236,1.09826,1.10127,24927,10,0
2019-09-25,1.10127,1.10161,1.09371,1.0951,25739,10,0
2019-09-26,1.09508,1.09665,1.09086,1.09219,25348,10,0
2019-09-27,1.09219,1.09579,1.09046,1.09411,23423,10,0
2019-09-29,1.09383,1.09452,1.09362,1.09419,1036,10,0
2019-09-30,1.09418,1.0947,1.08841,1.08989,22833,10,0
2019-10-01,1.08989,1.0942,1.0878700000000001,1.09335,28546,10,0
2019-10-02,1.09336,1.0963,1.09036,1.096,24323,10,0
2019-10-03,1.096,1.09987,1.09407,1.0974,27821,10,0
2019-10-04,1.09741,1.0997,1.09568,1.09778,24667,10,0
2019-10-06,1.09779,1.09834,1.0973,1.09829,889,10,0
2019-10-07,1.09828,1.09996,1.09616,1.09711,21009,10,0
2019-10-08,1.09711,1.09953,1.09408,1.09594,27155,10,0
2019-10-09,1.09594,1.09896,1.09544,1.09839,22013,10,0
2019-10-10,1.09838,1.10333,1.09794,1.10103,29132,10,0
2019-10-11,1.10103,1.10621,1.10007,1.10366,31921,10,0
2019-10-13,1.1029,1.1036,1.10248,1.10276,1377,10,0
2019-10-14,1.10277,1.1042,1.10125,1.10255,20346,10,0
2019-10-15,1.10255,1.10456,1.09909,1.10341,29082,10,0
2019-10-16,1.1034,1.10849,1.10226,1.10734,29870,10,0
2019-10-17,1.10735,1.11372,1.10649,1.11243,30002,10,0
2019-10-18,1.11243,1.11704,1.11143,1.11693,20800,10,0
2019-10-20,1.11612,1.11622,1.11482,1.11554,1421,10,0
2019-10-21,1.11554,1.11785,1.11385,1.1151200000000001,18371,10,0
2019-10-22,1.1151200000000001,1.11563,1.11178,1.11285,21592,10,0
2019-10-23,1.11286,1.11395,1.11058,1.11317,17558,10,0
2019-10-24,1.11317,1.11622,1.10927,1.11031,23321,10,0
2019-10-25,1.11031,1.11225,1.10726,1.10797,15659,10,0
2019-10-27,1.10761,1.10836,1.10757,1.10836,1299,10,0
2019-10-28,1.10836,1.1106,1.10758,1.10982,16188,10,0
2019-10-29,1.10981,1.11179,1.10731,1.11117,18708,10,0
2019-10-30,1.11117,1.11549,1.10799,1.11518,25476,10,0
2019-10-31,1.11519,1.11749,1.1131199999999999,1.11557,25356,10,0
2019-11-01,1.11557,1.11713,1.1128,1.11649,21226,10,0
2019-11-03,1.11653,1.11667,1.11612,1.11657,670,10,0
2019-11-04,1.11657,1.11748,1.11196,1.11275,19090,10,0
2019-11-05,1.11276,1.11395,1.10631,1.10736,24179,10,0
2019-11-06,1.10736,1.10923,1.10636,1.10696,19351,10,0
2019-11-07,1.10696,1.1091,1.10357,1.10519,25971,10,0
2019-11-08,1.10519,1.10549,1.10163,1.1021,18333,10,0
2019-11-10,1.10175,1.10221,1.10161,1.10216,412,10,0
2019-11-11,1.10216,1.1042399999999999,1.10161,1.10343,14546,10,0
2019-11-12,1.10343,1.10381,1.10022,1.10116,19044,10,0
2019-11-13,1.10116,1.1019700000000001,1.0995,1.10092,19994,10,0
2019-11-14,1.10092,1.1026799999999999,1.09888,1.10193,18475,10,0
2019-11-15,1.10193,1.1056300000000001,1.10142,1.10542,14782,10,0
2019-11-17,1.10462,1.1054,1.10462,1.10536,633,10,0
2019-11-18,1.10535,1.10894,1.10531,1.10718,15617,10,0
2019-11-19,1.10718,1.10834,1.10623,1.10776,15273,10,0
2019-11-20,1.10776,1.10808,1.10527,1.1077,18090,10,0
2019-11-21,1.10773,1.10964,1.1052,1.10652,17334,10,0
2019-11-22,1.10652,1.10858,1.10142,1.10222,17780,10,0
2019-11-24,1.10137,1.10221,1.10137,1.10221,684,10,0
2019-11-25,1.10222,1.10317,1.10033,1.10101,17121,10,0
2019-11-26,1.10101,1.10251,1.10068,1.10217,16768,10,0
2019-11-27,1.10217,1.10217,1.0991900000000001,1.10044,16693,10,0
2019-11-28,1.10046,1.10172,1.10001,1.10107,11660,10,0
2019-11-29,1.10108,1.10277,1.09807,1.10155,15019,10,0
2019-12-01,1.1020699999999999,1.1020699999999999,1.1016,1.10179,554,10,0
2019-12-02,1.10179,1.10893,1.10026,1.10756,18369,10,0
2019-12-03,1.10756,1.10927,1.10655,1.10815,17694,10,0
2019-12-04,1.10814,1.11155,1.10664,1.10822,20718,10,0
2019-12-05,1.10822,1.11075,1.10791,1.11038,16885,10,0
2019-12-06,1.11036,1.1109,1.10395,1.10594,16008,10,0
2019-12-08,1.10547,1.10595,1.10534,1.1058,925,10,0
2019-12-09,1.10578,1.10774,1.1053,1.10639,13125,10,0
2019-12-10,1.10639,1.10971,1.10626,1.1092,15625,10,0
2019-12-11,1.10919,1.11444,1.10698,1.11322,19531,9,0
2019-12-12,1.11322,1.11946,1.11027,1.11828,26130,9,0
2019-12-13,1.11829,1.11854,1.11116,1.11162,29149,10,0
2019-12-15,1.11249,1.1128,1.11219,1.11237,895,10,0
2019-12-16,1.11238,1.11576,1.11226,1.11348,18389,10,0
2019-12-17,1.11351,1.1173899999999999,1.1129,1.11508,19469,10,0
2019-12-18,1.11509,1.11509,1.11101,1.1115,17319,10,0
2019-12-19,1.1115,1.11435,1.1107,1.11228,19105,10,0
2019-12-20,1.11228,1.11231,1.1066,1.10767,15796,10,0
2019-12-22,1.10788,1.10794,1.10746,1.10789,652,10,0
2019-12-23,1.10796,1.10953,1.10696,1.10915,15368,10,0
2019-12-24,1.10916,1.10934,1.10689,1.10872,11252,10,0
2019-12-26,1.10896,1.11086,1.10819,1.10996,6971,10,0
2019-12-27,1.11004,1.11877,1.10984,1.11757,19219,10,0
2019-12-29,1.11736,1.11829,1.11706,1.1181,1232,10,0
2019-12-30,1.11809,1.12202,1.11802,1.12011,20319,10,0
2019-12-31,1.1201,1.12385,1.11983,1.12286,15848,10,0
2020-01-02,1.12179,1.12241,1.11632,1.11704,19943,10,0
2020-01-03,1.11704,1.11793,1.11246,1.1161,22164,10,0
2020-01-05,1.11616,1.11661,1.11562,1.11597,799,25,0
2020-01-06,1.116,1.1205,1.11568,1.1195,18722,10,0
2020-01-07,1.1195,1.11966,1.11332,1.11524,22488,10,0
2020-01-08,1.11533,1.11677,1.11014,1.11124,26927,10,0
2020-01-09,1.11125,1.112,1.10925,1.11086,19106,10,0
2020-01-10,1.11088,1.11286,1.10848,1.11208,18004,10,0
2020-01-12,1.11145,1.11175,1.1112,1.11158,492,10,0
2020-01-13,1.11158,1.11464,1.11122,1.11342,16252,10,0
2020-01-14,1.11341,1.1144,1.11038,1.11272,18824,10,0
2020-01-15,1.11272,1.11628,1.11182,1.11519,17043,10,0
2020-01-16,1.1152,1.11719,1.11276,1.11366,17582,10,0
2020-01-17,1.11366,1.11421,1.10859,1.10923,15869,10,0
2020-01-19,1.10896,1.1094,1.10869,1.1094,587,10,0
2020-01-20,1.10941,1.11018,1.10764,1.10958,11399,10,0
2020-01-21,1.10958,1.11174,1.10785,1.10847,17234,10,0
2020-01-22,1.10847,1.10978,1.10697,1.10952,16969,10,0
2020-01-23,1.10953,1.11081,1.1036,1.10538,21180,10,0
2020-01-24,1.10545,1.10608,1.10194,1.10274,17070,10,0
2020-01-26,1.10279,1.10332,1.10235,1.10238,1285,10,0
2020-01-27,1.1024,1.10371,1.10093,1.1019,15433,10,0
2020-01-28,1.1019,1.10246,1.09976,1.10217,14171,10,0
2020-01-29,1.10217,1.10272,1.0992,1.10134,15203,10,0
2020-01-30,1.10133,1.10387,1.10065,1.10284,16492,10,0
2020-01-31,1.10283,1.10911,1.10165,1.10903,17155,10,0
2020-02-02,1.10895,1.10901,1.108,1.10887,944,10,0
2020-02-03,1.10887,1.10887,1.10357,1.10618,17301,10,0
2020-02-04,1.10619,1.10636,1.10325,1.10443,16094,10,0
2020-02-05,1.10443,1.10473,1.09932,1.09998,16218,10,0
2020-02-06,1.09999,1.10133,1.09641,1.09804,14949,10,0
2020-02-07,1.09804,1.09845,1.09416,1.0947,17404,10,0
2020-02-09,1.09398,1.09498,1.09397,1.09488,569,10,0
2020-02-10,1.09488,1.0957,1.09073,1.09098,14163,10,0
2020-02-11,1.09098,1.09242,1.0890900000000001,1.09185,15842,10,0
2020-02-12,1.09185,1.09251,1.08651,1.0874,17001,10,0
2020-02-13,1.08748,1.08882,1.08337,1.08411,16983,10,0
2020-02-14,1.0841,1.08607,1.08271,1.08368,14920,10,0
2020-02-16,1.08385,1.08411,1.08336,1.08408,777,10,0
2020-02-17,1.08408,1.08504,1.08282,1.08363,11157,10,0
2020-02-18,1.08363,1.08368,1.07853,1.07945,18821,10,0
2020-02-19,1.07945,1.08113,1.07819,1.08093,17347,10,0
2020-02-20,1.08093,1.0820400000000001,1.07773,1.07873,21799,10,0
2020-02-21,1.07872,1.08629,1.07868,1.08474,20726,10,0
2020-02-23,1.08214,1.08398,1.08214,1.0838,1276,10,0
2020-02-24,1.08381,1.08715,1.08049,1.08485,26760,10,0
2020-02-25,1.08483,1.08896,1.083,1.08783,27422,10,0
2020-02-26,1.0879,1.09081,1.08547,1.08847,30237,10,0
2020-02-27,1.08856,1.10057,1.08845,1.09955,36238,10,0
2020-02-28,1.09958,1.10524,1.09506,1.10255,43509,10,0
2020-03-01,1.10411,1.10709,1.1037,1.10515,1769,10,0
2020-03-02,1.10513,1.11839,1.10359,1.11429,50730,10,0
2020-03-03,1.11435,1.12124,1.1095,1.11763,54213,10,0
2020-03-04,1.11762,1.11869,1.10953,1.11377,38836,10,0
2020-03-05,1.11378,1.12443,1.11192,1.1221700000000001,38005,10,0
2020-03-06,1.1222,1.13542,1.12113,1.12889,66057,10,0
2020-03-08,1.13423,1.13959,1.13333,1.13873,5764,10,0
2020-03-09,1.13873,1.1496,1.13557,1.13988,124990,10,0
2020-03-10,1.13988,1.14247,1.12747,1.13136,94373,10,0
2020-03-11,1.13136,1.1366100000000001,1.12496,1.12609,65623,10,0
2020-03-12,1.12609,1.13329,1.1055,1.11822,123339,10,0
2020-03-13,1.11822,1.12208,1.10548,1.1102400000000001,89942,10,0
2020-03-15,1.11221,1.11936,1.11221,1.11572,22979,10,0
2020-03-16,1.11571,1.12362,1.10852,1.11632,117225,10,0
2020-03-17,1.11631,1.11887,1.09547,1.10159,92924,10,0
2020-03-18,1.10161,1.10447,1.08017,1.09437,110492,10,0
2020-03-19,1.09439,1.09488,1.0653,1.06545,159956,10,0
2020-03-20,1.06544,1.08304,1.06374,1.06893,136683,10,0
2020-03-22,1.0702099999999999,1.07031,1.06335,1.06887,6789,10,0
2020-03-23,1.06887,1.08276,1.0658,1.07634,118070,10,0
2020-03-24,1.07632,1.08874,1.07456,1.07979,94973,10,0
2020-03-25,1.0798,1.08934,1.07594,1.08882,79816,10,0
2020-03-26,1.08882,1.10582,1.08743,1.10472,82628,10,0
2020-03-27,1.10473,1.11468,1.09531,1.11364,79043,10,0
2020-03-29,1.1117,1.11438,1.11037,1.11362,3307,10,0
2020-03-30,1.11361,1.1138,1.10097,1.10286,66598,10,0
2020-03-31,1.10286,1.10423,1.09263,1.10255,75394,10,0
2020-04-01,1.10257,1.10357,1.09025,1.0951,57795,10,0
2020-04-02,1.0951,1.09639,1.08203,1.08457,58882,10,0
2020-04-03,1.08455,1.08548,1.07725,1.08005,48108,10,0
2020-04-05,1.08112,1.08186,1.08005,1.08051,3420,10,0
2020-04-06,1.0805,1.08347,1.0768,1.07985,46857,10,0
2020-04-07,1.07985,1.09255,1.07901,1.08933,46292,5,0
2020-04-08,1.08932,1.08964,1.08297,1.08594,43161,8,0
2020-04-09,1.08595,1.09513,1.08407,1.0921,46913,8,0
2020-04-10,1.09216,1.09504,1.09171,1.09314,30032,24,0
2020-04-12,1.09376,1.09391,1.09302,1.09312,1872,8,0
2020-04-13,1.09312,1.09674,1.08924,1.09195,28842,8,0
2020-04-14,1.09193,1.09884,1.09148,1.09833,37644,8,0
2020-04-15,1.09831,1.09868,1.08565,1.09033,37928,8,0
2020-04-16,1.09033,1.09068,1.08163,1.08584,68073,10,0
2020-04-17,1.08584,1.08921,1.08117,1.08704,59492,10,0
