time,open,high,low,close,tick_volume,spread,real_volume
2019-05-21,0.69196,0.69231,0.68657,0.68822,19591,11,0
2019-05-22,0.68822,0.68955,0.68708,0.68766,17754,11,0
2019-05-23,0.68766,0.69019,0.68642,0.68977,19991,12,0
2019-05-24,0.68978,0.6934,0.68805,0.69265,16006,11,0
2019-05-26,0.69292,0.69351,0.69265,0.69292,1863,13,0
2019-05-27,0.69292,0.69379,0.69111,0.69196,14580,12,0
2019-05-28,0.69194,0.69347,0.69158,0.69244,17799,12,0
2019-05-29,0.69244,0.69309,0.69037,0.69177,19041,12,0
2019-05-30,0.69179,0.69358,0.6898,0.69046,17659,12,0
2019-05-31,0.69045,0.69433,0.69007,0.69349,21037,12,0
2019-06-02,0.69271,0.69335,0.69271,0.69284,1965,13,0
2019-06-03,0.69283,0.69818,0.69268,0.69695,21106,12,0
2019-06-04,0.69696,0.70031,0.69553,0.69901,23183,12,0
2019-06-05,0.69902,0.70068,0.69619,0.69693,22340,12,0
2019-06-06,0.69695,0.69933,0.69631,0.69735,22049,12,0
2019-06-07,0.69736,0.70211,0.69634,0.69999,18231,12,0
2019-06-09,0.70034,0.70054,0.69922,0.69948,2128,13,0
2019-06-10,0.69948,0.69985,0.69565,0.69603,19747,12,0
2019-06-11,0.69604,0.69656,0.69467,0.69602,20573,12,0
2019-06-12,0.69603,0.69624,0.69248,0.69293,21310,12,0
2019-06-13,0.69292,0.6936,0.69007,0.69106,19713,12,0
2019-06-14,0.69104,0.69133,0.68609,0.68705,18236,11,0
2019-06-16,0.68719,0.68792,0.68672,0.68768,1690,16,0
2019-06-17,0.68768,0.68836,0.68481,0.6851,15432,15,0
2019-06-18,0.68511,0.68806,0.68311,0.68805,19459,15,0
2019-06-19,0.68805,0.6908,0.68543,0.68843,20051,15,0
2019-06-20,0.68843,0.69347,0.68795,0.69202,24047,15,0
2019-06-21,0.69201,0.69368,0.69027,0.69243,19617,15,0
2019-06-23,0.69293,0.69457,0.69278,0.69455,1920,16,0
2019-06-24,0.69454,0.69684,0.69425,0.69646,18179,15,0
2019-06-25,0.69649,0.69775,0.6941,0.69596,23664,15,0
2019-06-26,0.69596,0.69939,0.69518,0.69844,20265,15,0
2019-06-27,0.69844,0.70078,0.69836,0.7004,16313,15,0
2019-06-28,0.7004,0.7022,0.69975,0.70202,14631,17,0
2019-06-30,0.70275,0.70308,0.70217,0.70219,1669,17,0
2019-07-01,0.70219,0.70228,0.69555,0.69641,17011,17,0
2019-07-02,0.6964,0.69995,0.69578,0.69935,16807,17,0
2019-07-03,0.69935,0.70382,0.69848,0.70302,15306,17,0
2019-07-04,0.70301,0.70469,0.70149,0.70238,10956,17,0
2019-07-05,0.70239,0.70279,0.69568,0.69789,14776,17,0
2019-07-07,0.69766,0.6983,0.69756,0.69805,1133,17,0
2019-07-08,0.69806,0.69933,0.69665,0.69713,12923,17,0
2019-07-09,0.69713,0.6974,0.69199,0.69244,14809,17,0
2019-07-10,0.69244,0.69683,0.69098,0.69572,18096,17,0
2019-07-11,0.69572,0.69871,0.69534,0.69707,18005,17,0
2019-07-12,0.69707,0.70238,0.69703,0.70201,16058,17,0
2019-07-14,0.70138,0.70223,0.70136,0.7016,814,17,0
2019-07-15,0.7016,0.70421,0.70114,0.7037,13347,17,0
2019-07-16,0.7037,0.70419,0.70092,0.7015,15859,17,0
2019-07-17,0.7015,0.70239,0.69956,0.70073,14505,17,0
2019-07-18,0.70073,0.70799,0.70053,0.7067,19525,17,0
2019-07-19,0.7067,0.70763,0.70369,0.70413,16953,17,0
2019-07-21,0.70403,0.70453,0.70403,0.70422,1044,17,0
2019-07-22,0.70422,0.70563,0.70271,0.70282,14118,17,0
2019-07-23,0.70283,0.70344,0.6992,0.69943,15019,17,0
2019-07-24,0.69944,0.69946,0.6972,0.69771,14623,17,0
2019-07-25,0.69772,0.69833,0.69418,0.69497,17370,17,0
2019-07-26,0.69497,0.69543,0.69019,0.69092,12083,17,0
2019-07-28,0.69042,0.69114,0.69042,0.69048,663,17,0
2019-07-29,0.69049,0.69155,0.6894,0.68977,10595,17,0
2019-07-30,0.68976,0.69072,0.68681,0.68738,13400,17,0
2019-07-31,0.68738,0.68984,0.68314,0.68444,21014,17,0
2019-08-01,0.68444,0.68671,0.67947,0.68013,23547,17,0
2019-08-02,0.68013,0.6818,0.67628,0.67979,22379,17,0
2019-08-04,0.67934,0.6794,0.67888,0.67899,985,17,0
2019-08-05,0.67897,0.68032,0.67477,0.67618,24056,17,0
2019-08-06,0.67618,0.67999,0.67525,0.67612,22466,17,0
2019-08-07,0.67613,0.67818,0.66767,0.67564,27101,17,0
2019-08-08,0.67564,0.68207,0.67457,0.681,22410,17,0
2019-08-09,0.68097,0.68172,0.67793,0.67841,17926,17,0
2019-08-11,0.6782,0.67842,0.6775,0.67766,1474,17,0
2019-08-12,0.67766,0.67949,0.67444,0.67548,18414,17,0
2019-08-13,0.6755,0.68171,0.67467,0.67958,23469,17,0
2019-08-14,0.67959,0.68075,0.6735,0.67536,22755,17,0
2019-08-15,0.67537,0.67892,0.67536,0.67714,23437,17,0
2019-08-16,0.67715,0.67944,0.67701,0.6777,16845,17,0
2019-08-18,0.67779,0.67857,0.67772,0.67852,1425,17,0
2019-08-19,0.67853,0.67881,0.67539,0.67546,14447,17,0
2019-08-20,0.67546,0.67943,0.67546,0.67729,14684,17,0
2019-08-21,0.67729,0.67983,0.67723,0.67836,14811,17,0
2019-08-22,0.67836,0.67836,0.67503,0.67549,16944,17,0
2019-08-23,0.67549,0.67767,0.67354,0.67479,19814,17,0
2019-08-25,0.67366,0.67392,0.6689,0.67056,3244,17,0
2019-08-26,0.67057,0.67872,0.67057,0.67689,24206,17,0
2019-08-27,0.67689,0.6776,0.67461,0.67535,18207,17,0
2019-08-28,0.67536,0.67613,0.67315,0.67387,17202,17,0
2019-08-29,0.67388,0.67521,0.67163,0.67347,17761,17,0
2019-08-30,0.67347,0.67391,0.67055,0.67356,16010,17,0
2019-09-01,0.67252,0.67334,0.67222,0.6725,1567,17,0
2019-09-02,0.6725,0.67337,0.67093,0.67107,12077,17,0
2019-09-03,0.67109,0.67634,0.66869,0.67623,19042,17,0
2019-09-04,0.67624,0.68,0.67584,0.67958,16764,17,0
2019-09-05,0.67958,0.68289,0.67954,0.68109,18407,17,0
2019-09-06,0.68109,0.68606,0.68063,0.68466,15716,17,0
2019-09-08,0.68393,0.68484,0.68386,0.68452,1123,17,0
2019-09-09,0.68452,0.6875,0.68368,0.68632,14177,17,0
2019-09-10,0.68631,0.68693,0.68481,0.68571,14465,17,0
2019-09-11,0.68572,0.68826,0.68481,0.6874,14720,17,0
2019-09-12,0.6874,0.68935,0.68599,0.6862,16660,17,0
2019-09-13,0.68622,0.68896,0.68584,0.68781,12778,17,0
2019-09-15,0.6864,0.68826,0.6863,0.68771,1562,17,0
2019-09-16,0.68771,0.68829,0.68534,0.68607,14870,17,0
2019-09-17,0.68608,0.68676,0.68299,0.68648,15811,17,0
2019-09-18,0.68648,0.68656,0.68117,0.68224,16787,17,0
2019-09-19,0.68224,0.6823,0.67796,0.67903,16005,17,0
2019-09-20,0.67903,0.68078,0.67595,0.6763,13795,17,0
2019-09-22,0.67683,0.67723,0.67638,0.67678,1100,17,0
2019-09-23,0.67678,0.67806,0.67647,0.67725,13167,17,0
2019-09-24,0.67725,0.68051,0.67645,0.67965,15557,17,0
2019-09-25,0.67966,0.68027,0.67383,0.67534,16144,17,0
2019-09-26,0.67534,0.67798,0.67453,0.67524,15738,17,0
2019-09-27,0.67524,0.67784,0.67427,0.67643,15617,17,0
2019-09-29,0.67592,0.67648,0.67563,0.67603,1156,17,0
2019-09-30,0.67604,0.67674,0.67408,0.67496,16213,17,0
2019-10-01,0.67497,0.67733,0.66713,0.67068,21802,17,0
2019-10-02,0.6707,0.67177,0.66703,0.67073,18169,17,0
2019-10-03,0.67073,0.67522,0.67022,0.67438,18906,17,0
2019-10-04,0.67438,0.6773,0.67431,0.67674,16642,17,0
2019-10-06,0.67549,0.67646,0.67547,0.67626,1064,17,0
2019-10-07,0.67629,0.67635,0.6728,0.67313,15048,17,0
2019-10-08,0.67315,0.6756,0.67223,0.67275,17310,17,0
2019-10-09,0.67275,0.67486,0.67096,0.67181,15258,17,0
2019-10-10,0.67182,0.67734,0.67127,0.67618,20215,17,0
2019-10-11,0.67618,0.68096,0.67588,0.67911,18862,17,0
2019-10-13,0.67873,0.67962,0.67871,0.67962,1289,17,0
2019-10-14,0.67965,0.68003,0.67504,0.67743,15877,17,0
2019-10-15,0.67741,0.67878,0.67419,0.67524,18388,17,0
2019-10-16,0.67524,0.67648,0.67229,0.67552,18143,17,0
2019-10-17,0.6755,0.68322,0.6753,0.6824,18796,17,0
2019-10-18,0.68239,0.68562,0.68221,0.68554,13234,17,0
2019-10-20,0.68508,0.68512,0.68391,0.68475,1379,17,0
2019-10-21,0.68475,0.68793,0.68474,0.68696,12958,17,0
2019-10-22,0.68696,0.68817,0.68498,0.68598,15570,17,0
2019-10-23,0.68598,0.68599,0.68334,0.68491,14630,17,0
2019-10-24,0.68491,0.68565,0.68103,0.68152,15737,17,0
2019-10-25,0.68153,0.68353,0.68087,0.68203,11855,17,0
2019-10-27,0.68187,0.6824,0.68176,0.68216,1043,17,0
2019-10-28,0.68215,0.68446,0.68102,0.68385,12098,17,0
2019-10-29,0.68385,0.6871,0.68377,0.6855,13954,17,0
2019-10-30,0.6855,0.69009,0.68471,0.68965,18821,17,0
2019-10-31,0.68966,0.69287,0.68826,0.68908,20253,17,0
2019-11-01,0.68907,0.692,0.68833,0.69124,15777,17,0
2019-11-03,0.69113,0.69141,0.69056,0.6914,937,19,0
2019-11-04,0.69141,0.6924,0.68752,0.68879,14465,17,0
2019-11-05,0.6888,0.69272,0.68768,0.6889,19649,17,0
2019-11-06,0.68888,0.69065,0.68685,0.68754,15431,17,0
2019-11-07,0.68755,0.69122,0.6861,0.68981,19495,17,0
2019-11-08,0.68982,0.69051,0.68469,0.68558,14455,17,0
2019-11-10,0.68558,0.68601,0.68542,0.68566,705,21,0
2019-11-11,0.68567,0.68644,0.68442,0.68474,12834,17,0
2019-11-12,0.68475,0.68564,0.68308,0.6841,16861,17,0
2019-11-13,0.68409,0.68558,0.68205,0.68382,17107,17,0
2019-11-14,0.68384,0.68403,0.67689,0.67859,16672,17,0
2019-11-15,0.67859,0.68158,0.678,0.68151,12153,17,0
2019-11-17,0.68123,0.68151,0.68115,0.6814,777,19,0
2019-11-18,0.6814,0.68214,0.67981,0.68038,12290,17,0
2019-11-19,0.68039,0.68337,0.67844,0.68238,13421,17,0
2019-11-20,0.68238,0.68302,0.67894,0.67972,14500,17,0
2019-11-21,0.6797,0.68131,0.67829,0.67874,16108,17,0
2019-11-22,0.67876,0.68023,0.678,0.67855,12352,17,0
2019-11-24,0.67882,0.67907,0.67858,0.67907,579,17,0
2019-11-25,0.67907,0.67984,0.67674,0.67749,12412,17,0
2019-11-26,0.67753,0.67942,0.6768,0.67858,14773,17,0
2019-11-27,0.6786,0.67903,0.67586,0.6766,13115,17,0
2019-11-28,0.67668,0.6773,0.6761,0.67671,10383,17,0
2019-11-29,0.67671,0.67786,0.67537,0.67623,10090,17,0
2019-12-01,0.67673,0.67673,0.67608,0.67639,643,17,0
2019-12-02,0.67642,0.68246,0.67634,0.68169,12237,17,0
2019-12-03,0.68169,0.68614,0.68153,0.68484,14228,17,0
2019-12-04,0.68486,0.68542,0.68126,0.68484,15789,17,0
2019-12-05,0.68484,0.68538,0.68202,0.68316,11969,17,0
2019-12-06,0.68318,0.68562,0.68228,0.6839,11168,17,0
2019-12-08,0.68297,0.6837,0.68297,0.68345,561,17,0
2019-12-09,0.68345,0.68356,0.68192,0.68245,10700,17,0
2019-12-10,0.68251,0.68362,0.67995,0.68101,12568,17,0
2019-12-11,0.68101,0.68884,0.6804,0.6869,14406,16,0
2019-12-12,0.68691,0.69355,0.68691,0.69247,17696,16,0
2019-12-13,0.69248,0.6928,0.68631,0.68683,19203,17,0
2019-12-15,0.68838,0.68838,0.68693,0.68734,1070,19,0
2019-12-16,0.68736,0.68969,0.68678,0.68716,13541,17,0
2019-12-17,0.68717,0.68763,0.68378,0.68499,14985,17,0
2019-12-18,0.68499,0.68637,0.68381,0.68538,12979,17,0
2019-12-19,0.6854,0.68896,0.68531,0.68889,14096,17,0
2019-12-20,0.6889,0.69058,0.68835,0.69001,11816,17,0
2019-12-22,0.68934,0.69037,0.68923,0.69037,586,19,0
2019-12-23,0.69043,0.69276,0.68966,0.69241,12396,17,0
2019-12-24,0.69245,0.69293,0.69117,0.69224,9515,17,0
2019-12-26,0.69272,0.69489,0.69211,0.69446,4612,17,0
2019-12-27,0.69451,0.69859,0.69425,0.69782,12568,17,0
2019-12-29,0.69807,0.69831,0.69774,0.69812,608,17,0
2019-12-30,0.69812,0.70035,0.69812,0.70002,14142,17,0
2019-12-31,0.70002,0.7031,0.69986,0.70235,10602,17,0
2020-01-02,0.70135,0.70188,0.69779,0.69825,14553,17,0
2020-01-03,0.69825,0.69856,0.69296,0.69528,16879,17,0
2020-01-05,0.69403,0.69429,0.69322,0.69425,1025,21,0
2020-01-06,0.69424,0.69569,0.69247,0.6936,15680,17,0
2020-01-07,0.6936,0.69383,0.68495,0.68579,17798,17,0
2020-01-08,0.68583,0.68844,0.68484,0.68734,22107,17,0
2020-01-09,0.68739,0.68796,0.68496,0.68525,14155,17,0
2020-01-10,0.68525,0.69098,0.68499,0.69052,15067,17,0
2020-01-12,0.68963,0.6904,0.68942,0.68991,677,17,0
2020-01-13,0.68991,0.69189,0.68939,0.68964,14579,17,0
2020-01-14,0.68965,0.69085,0.68844,0.68938,15931,17,0
2020-01-15,0.68938,0.69159,0.68767,0.69062,14759,17,0
2020-01-16,0.69064,0.69329,0.68872,0.68974,14566,17,0
2020-01-17,0.68975,0.69102,0.68714,0.68754,13206,17,0
2020-01-19,0.68713,0.68813,0.68713,0.68805,619,17,0
2020-01-20,0.68805,0.68877,0.68544,0.68747,10807,17,0
2020-01-21,0.68748,0.68796,0.68409,0.68459,15675,17,0
2020-01-22,0.68462,0.68553,0.68263,0.68406,14641,17,0
2020-01-23,0.68406,0.68779,0.68288,0.68412,17822,17,0
2020-01-24,0.68476,0.68563,0.68172,0.68215,13904,17,0
2020-01-26,0.68104,0.68146,0.68005,0.68006,1111,17,0
2020-01-27,0.68006,0.68162,0.67517,0.67607,15484,17,0
2020-01-28,0.67609,0.67642,0.67365,0.67629,14884,17,0
2020-01-29,0.6763,0.67765,0.67346,0.67515,15397,15,0
2020-01-30,0.67521,0.67526,0.66994,0.67044,18805,15,0
2020-01-31,0.67046,0.67287,0.66821,0.6693,17225,15,0
2020-02-02,0.66835,0.66942,0.6683,0.66917,1047,15,0
2020-02-03,0.66919,0.67062,0.66833,0.6689,17422,15,0
2020-02-04,0.66889,0.67409,0.66776,0.67305,18082,15,0
2020-02-05,0.67305,0.67734,0.67234,0.67507,17561,15,0
2020-02-06,0.67507,0.6764,0.67265,0.67307,15344,15,0
2020-02-07,0.67308,0.6731,0.66617,0.66768,15716,15,0
2020-02-09,0.66655,0.66773,0.66655,0.66695,1023,15,0
2020-02-10,0.66695,0.67065,0.66674,0.66889,16032,15,0
2020-02-11,0.66889,0.67359,0.66808,0.67177,14877,15,0
2020-02-12,0.67178,0.6749,0.67075,0.67125,15467,15,0
2020-02-13,0.67124,0.67443,0.67085,0.67181,16570,15,0
2020-02-14,0.67182,0.67304,0.67087,0.67141,11863,15,0
2020-02-16,0.67197,0.67283,0.67157,0.67249,730,15,0
2020-02-17,0.67249,0.67326,0.67062,0.67089,9850,15,0
2020-02-18,0.67089,0.67089,0.66732,0.66928,14091,15,0
2020-02-19,0.66931,0.67065,0.66647,0.66802,13179,15,0
2020-02-20,0.66802,0.66934,0.66098,0.66111,19718,15,0
2020-02-21,0.66111,0.6638,0.65854,0.66259,17361,15,0
2020-02-23,0.66038,0.66069,0.65926,0.66048,1150,15,0
2020-02-24,0.66048,0.66189,0.65864,0.66104,20803,15,0
2020-02-25,0.66102,0.66216,0.6586,0.6604,21441,15,0
2020-02-26,0.66042,0.66059,0.65414,0.65458,23039,15,0
2020-02-27,0.65461,0.65911,0.65424,0.65798,26125,15,0
2020-02-28,0.65797,0.65845,0.64336,0.65063,34231,15,0
2020-03-01,0.64735,0.65205,0.64723,0.65124,1680,15,0
2020-03-02,0.65126,0.65672,0.64881,0.65458,33355,15,0
2020-03-03,0.6547,0.66441,0.6509,0.65824,34376,15,0
2020-03-04,0.65824,0.6627,0.65824,0.6627,23857,15,0
2020-03-05,0.66273,0.6636,0.65835,0.66148,20343,15,0
2020-03-06,0.66151,0.66566,0.65847,0.66408,26215,15,0
2020-03-08,0.66013,0.662,0.65934,0.6612,4082,15,0
2020-03-09,0.66119,0.66842,0.63126,0.65971,61927,15,0
2020-03-10,0.6597,0.66031,0.64623,0.64937,40675,15,0
2020-03-11,0.64938,0.65386,0.647,0.64764,35387,15,0
2020-03-12,0.64765,0.64806,0.62122,0.62739,57767,15,0
2020-03-13,0.62741,0.63247,0.61231,0.61834,54908,15,0
2020-03-15,0.62026,0.62932,0.61151,0.61784,5908,15,0
2020-03-16,0.61783,0.61878,0.60784,0.61013,62440,15,0
2020-03-17,0.61013,0.6148,0.59587,0.5989,53356,15,0
2020-03-18,0.5989,0.60277,0.57016,0.5791,61364,15,0
2020-03-19,0.57913,0.59632,0.55084,0.57437,102607,15,0
2020-03-20,0.57437,0.59851,0.57091,0.57953,72909,15,0
2020-03-22,0.58057,0.58163,0.5703,0.57529,9253,15,0
2020-03-23,0.57528,0.58844,0.57,0.58749,88922,15,0
2020-03-24,0.58751,0.59873,0.58646,0.59688,62552,15,0
2020-03-25,0.59685,0.60724,0.58918,0.59012,57513,15,0
2020-03-26,0.59014,0.60866,0.587,0.60776,53625,15,0
2020-03-27,0.60776,0.61994,0.60224,0.61641,56064,15,0
2020-03-29,0.61458,0.61826,0.61109,0.61735,4064,15,0
2020-03-30,0.61737,0.61835,0.61118,0.61646,56802,15,0
2020-03-31,0.61646,0.62128,0.60738,0.61373,69104,15,0
2020-04-01,0.61375,0.61845,0.60385,0.60893,51081,15,0
2020-04-02,0.60892,0.61185,0.60065,0.60642,46829,15,0
2020-04-03,0.6064,0.60746,0.59795,0.59917,38731,15,0
2020-04-05,0.60118,0.60132,0.59915,0.59923,3013,15,0
2020-04-06,0.59924,0.61217,0.59907,0.61162,37294,15,0
2020-04-07,0.61163,0.62073,0.60972,0.61513,44079,7,0
2020-04-08,0.61512,0.62439,0.61152,0.62327,43562,14,0
2020-04-09,0.62327,0.63621,0.6195,0.63299,40971,14,0
2020-04-10,0.63297,0.63658,0.6311,0.63442,12153,42,0
2020-04-12,0.63431,0.63545,0.6324,0.63344,2261,14,0
2020-04-13,0.63344,0.64086,0.63304,0.63985,28326,14,0
2020-04-14,0.63988,0.64441,0.63743,0.64338,34048,14,0
2020-04-15,0.64342,0.64353,0.6284,0.63081,37481,14,0
2020-04-16,0.63081,0.63843,0.62636,0.63592,62665,14,0
2020-04-17,0.6359,0.63826,0.63139,0.63625,52063,14,0
2020-04-19,0.6362,0.63635,0.6336,0.6336,2210,14,0
2020-04-20,0.63361,0.63965,0.63281,0.63411,45621,14,0
2020-04-21,0.63413,0.63458,0.62529,0.62918,57839,14,0
2020-04-22,0.62919,0.63515,0.62805,0.62964,48481,15,0
2020-04-23,0.62966,0.64053,0.62825,0.63754,52359,15,0
2020-04-24,0.63754,0.63969,0.63366,0.63833,37388,15,0
2020-04-26,0.63805,0.63979,0.63795,0.63967,1441,15,0
2020-04-27,0.63966,0.6471,0.63921,0.64487,35265,15,0
