time,open,high,low,close,tick_volume,spread,real_volume
2018-12-31 17:00:00,1.14541,1.14561,1.14442,1.14507,1930,10,0
2018-12-31 18:00:00,1.14509,1.14545,1.1442,1.14446,1510,6,0
2018-12-31 19:00:00,1.14447,1.14557,1.14435,1.1453,933,12,0
2018-12-31 20:00:00,1.14532,1.14607,1.14532,1.14557,698,12,0
2018-12-31 21:00:00,1.14558,1.14657,1.14557,1.1464699999999999,754,12,0
2018-12-31 22:00:00,1.14631,1.14631,1.1461999999999999,1.1461999999999999,6,60,0
2019-01-02 00:00:00,1.14605,1.14607,1.14527,1.14554,892,17,0
2019-01-02 01:00:00,1.14555,1.14557,1.14448,1.14497,1069,13,0
2019-01-02 02:00:00,1.1451,1.14527,1.14422,1.14451,1061,14,0
2019-01-02 03:00:00,1.14449,1.1448,1.14441,1.14452,716,14,0
2019-01-02 04:00:00,1.14452,1.14462,1.14421,1.14446,717,14,0
2019-01-02 05:00:00,1.14445,1.14775,1.14444,1.14768,1235,14,0
2019-01-02 06:00:00,1.14767,1.14961,1.14759,1.14852,2300,7,0
2019-01-02 07:00:00,1.14848,1.14923,1.14733,1.1476,2553,9,0
2019-01-02 08:00:00,1.1476,1.14774,1.14284,1.14475,3608,9,0
2019-01-02 09:00:00,1.14474,1.1449,1.14218,1.14336,3076,9,0
2019-01-02 10:00:00,1.14335,1.14411,1.1431499999999999,1.1436600000000001,2483,9,0
2019-01-02 11:00:00,1.14365,1.14383,1.14237,1.14331,2360,9,0
2019-01-02 12:00:00,1.1433200000000001,1.14333,1.1397599999999999,1.14047,2694,9,0
2019-01-02 13:00:00,1.14045,1.1405,1.1367,1.1371,3455,9,0
2019-01-02 14:00:00,1.13711,1.13747,1.13571,1.13599,3452,9,0
2019-01-02 15:00:00,1.13603,1.1369,1.13409,1.13529,3610,9,0
2019-01-02 16:00:00,1.13532,1.13615,1.13482,1.13558,2762,9,0
2019-01-02 17:00:00,1.13558,1.13563,1.13304,1.13344,2818,9,0
2019-01-02 18:00:00,1.13345,1.13357,1.13259,1.13274,2194,9,0
2019-01-02 19:00:00,1.13275,1.13436,1.13243,1.1343,2545,7,0
2019-01-02 20:00:00,1.13431,1.13473,1.134,1.13452,2549,7,0
2019-01-02 21:00:00,1.1345,1.13473,1.13397,1.13432,1456,6,0
2019-01-02 22:00:00,1.13432,1.1344400000000001,1.13194,1.13315,1699,8,0
2019-01-02 23:00:00,1.13321,1.13457,1.13103,1.1311,1987,12,0
2019-01-03 00:00:00,1.1311,1.1346,1.13097,1.1339299999999999,1773,10,0
2019-01-03 01:00:00,1.1339299999999999,1.13519,1.1339,1.1347800000000001,2591,10,0
2019-01-03 02:00:00,1.1347800000000001,1.13607,1.1345399999999999,1.13573,2315,10,0
2019-01-03 03:00:00,1.1357599999999999,1.1371,1.13564,1.13645,2090,10,0
2019-01-03 04:00:00,1.13644,1.13674,1.13599,1.13667,1496,10,0
2019-01-03 05:00:00,1.13668,1.13694,1.13567,1.13605,2137,7,0
2019-01-03 06:00:00,1.13605,1.1374900000000001,1.13547,1.13719,2229,7,0
2019-01-03 07:00:00,1.13718,1.1376,1.13612,1.13689,2975,9,0
2019-01-03 08:00:00,1.13689,1.1383,1.1354,1.13795,3766,9,0
2019-01-03 09:00:00,1.13794,1.13832,1.13726,1.13754,2719,9,0
2019-01-03 10:00:00,1.13752,1.13787,1.1363,1.13678,2596,9,0
2019-01-03 11:00:00,1.13679,1.1371,1.13398,1.13409,2709,9,0
2019-01-03 12:00:00,1.13409,1.1354899999999999,1.13392,1.1343,2338,9,0
2019-01-03 13:00:00,1.1343,1.13665,1.1337,1.13647,3235,9,0
2019-01-03 14:00:00,1.13648,1.13717,1.13609,1.13639,3078,9,0
2019-01-03 15:00:00,1.13643,1.14086,1.13643,1.13925,5009,9,0
2019-01-03 16:00:00,1.13922,1.14103,1.13866,1.1397599999999999,3854,9,0
2019-01-03 17:00:00,1.13978,1.1405,1.13927,1.13985,2944,9,0
2019-01-03 18:00:00,1.13983,1.14062,1.13958,1.1400000000000001,2485,9,0
2019-01-03 19:00:00,1.14001,1.14034,1.13821,1.13912,2696,7,0
2019-01-03 20:00:00,1.1391,1.14008,1.13893,1.13977,2760,7,0
2019-01-03 21:00:00,1.13978,1.13991,1.1393,1.13936,1326,5,0
2019-01-03 22:00:00,1.1393,1.13937,1.13861,1.1393,1014,13,0
2019-01-03 23:00:00,1.13931,1.13956,1.13891,1.13897,774,8,0
2019-01-04 00:00:00,1.13897,1.14051,1.1389,1.14048,1280,10,0
2019-01-04 01:00:00,1.14047,1.14106,1.14021,1.14036,2138,10,0
2019-01-04 02:00:00,1.14036,1.14071,1.13967,1.13969,1802,9,0
2019-01-04 03:00:00,1.1397,1.13981,1.13875,1.13973,1960,10,0
2019-01-04 04:00:00,1.13975,1.1398,1.13896,1.13936,1553,10,0
2019-01-04 05:00:00,1.13936,1.1398,1.1389,1.13895,1453,7,0
2019-01-04 06:00:00,1.13895,1.13933,1.13823,1.13924,1636,7,0
2019-01-04 07:00:00,1.13927,1.1409,1.13916,1.1407,2336,9,0
2019-01-04 08:00:00,1.14071,1.14162,1.14018,1.14076,2438,9,0
2019-01-04 09:00:00,1.14075,1.14184,1.1402,1.1402700000000001,2400,9,0
2019-01-04 10:00:00,1.14026,1.1408,1.13946,1.14035,2369,9,0
2019-01-04 11:00:00,1.14035,1.1415,1.14025,1.14112,1880,9,0
2019-01-04 12:00:00,1.14111,1.14135,1.14041,1.14052,2048,9,0
2019-01-04 13:00:00,1.14053,1.14071,1.13629,1.13708,4109,9,0
2019-01-04 14:00:00,1.13708,1.1372200000000001,1.13456,1.13529,3701,9,0
2019-01-04 15:00:00,1.13531,1.14101,1.13453,1.1409799999999999,4802,9,0
2019-01-04 16:00:00,1.14099,1.14171,1.13992,1.14081,3484,9,0
2019-01-04 17:00:00,1.14083,1.14113,1.13928,1.14048,2734,9,0
2019-01-04 18:00:00,1.14048,1.14101,1.14021,1.14035,2163,9,0
2019-01-04 19:00:00,1.14035,1.14035,1.13935,1.13997,2895,7,0
2019-01-04 20:00:00,1.13998,1.14036,1.13954,1.14022,2148,7,0
2019-01-04 21:00:00,1.14022,1.14029,1.1394199999999999,1.13954,1301,5,0
2019-01-06 21:00:00,1.1393,1.1396600000000001,1.1393,1.13944,308,39,0
2019-01-06 22:00:00,1.1394199999999999,1.14028,1.13935,1.1402700000000001,896,15,0
2019-01-06 23:00:00,1.14036,1.14111,1.14032,1.14099,795,8,0
2019-01-07 00:00:00,1.14099,1.1413,1.14043,1.1408800000000001,893,9,0
2019-01-07 01:00:00,1.14087,1.14225,1.14074,1.14203,1768,10,0
2019-01-07 02:00:00,1.14203,1.14218,1.14164,1.14195,1415,9,0
2019-01-07 03:00:00,1.14195,1.14249,1.14158,1.1421999999999999,1542,10,0
2019-01-07 04:00:00,1.1421999999999999,1.14293,1.14196,1.14199,1727,10,0
2019-01-07 05:00:00,1.14197,1.1424400000000001,1.14195,1.14229,1404,7,0
2019-01-07 06:00:00,1.1423,1.14268,1.14138,1.14161,1833,7,0
2019-01-07 07:00:00,1.14161,1.14379,1.14095,1.14357,2514,9,0
2019-01-07 08:00:00,1.14357,1.14395,1.14275,1.14309,2512,9,0
2019-01-07 09:00:00,1.14309,1.14473,1.14287,1.14407,2210,9,0
2019-01-07 10:00:00,1.14408,1.14447,1.14346,1.14382,1950,9,0
2019-01-07 11:00:00,1.14381,1.14436,1.14327,1.144,1793,9,0
2019-01-07 12:00:00,1.144,1.14467,1.14363,1.1439,2070,9,0
2019-01-07 13:00:00,1.1439,1.14583,1.1439,1.1457,2436,9,0
2019-01-07 14:00:00,1.1457,1.14722,1.14554,1.14672,2547,9,0
2019-01-07 15:00:00,1.14672,1.14703,1.14534,1.14632,3420,9,0
2019-01-07 16:00:00,1.1463,1.14693,1.14581,1.14669,2792,9,0
2019-01-07 17:00:00,1.14668,1.14702,1.14635,1.14685,2005,9,0
2019-01-07 18:00:00,1.14679,1.1482,1.14672,1.14736,2084,9,0
2019-01-07 19:00:00,1.14737,1.1482,1.14727,1.14789,2135,6,0
2019-01-07 20:00:00,1.14792,1.14796,1.14693,1.14763,1964,7,0
2019-01-07 21:00:00,1.1476600000000001,1.14767,1.14718,1.14739,1040,5,0
2019-01-07 22:00:00,1.14733,1.14755,1.14693,1.14753,865,10,0
2019-01-07 23:00:00,1.14754,1.14792,1.14754,1.14785,444,7,0
2019-01-08 00:00:00,1.14785,1.14842,1.14664,1.14674,991,8,0
2019-01-08 01:00:00,1.14672,1.14686,1.14457,1.14467,2217,9,0
2019-01-08 02:00:00,1.14467,1.14526,1.1441,1.1449799999999999,1921,9,0
2019-01-08 03:00:00,1.1449799999999999,1.1451,1.1434,1.14382,1845,9,0
2019-01-08 04:00:00,1.14381,1.14395,1.14316,1.14382,1665,9,0
2019-01-08 05:00:00,1.14382,1.14439,1.14378,1.14432,1555,7,0
2019-01-08 06:00:00,1.14433,1.14545,1.14406,1.14453,1863,7,0
2019-01-08 07:00:00,1.14453,1.14519,1.14329,1.14434,2909,9,0
2019-01-08 08:00:00,1.14433,1.14501,1.1433200000000001,1.14483,2332,9,0
2019-01-08 09:00:00,1.14483,1.14605,1.14468,1.14514,2054,9,0
2019-01-08 10:00:00,1.14513,1.14513,1.14338,1.14455,2456,9,0
2019-01-08 11:00:00,1.1445400000000001,1.14686,1.14414,1.14651,2101,9,0
2019-01-08 12:00:00,1.1465,1.14672,1.14425,1.14492,2466,9,0
