time,open,high,low,close,tick_volume,spread,real_volume
2019-01-15 08:00:00,0.72161,0.72248,0.72063,0.72098,1902,15,0
2019-01-15 09:00:00,0.72099,0.72115,0.71953,0.71991,1948,12,0
2019-01-15 10:00:00,0.71991,0.72045,0.7198,0.72004,1670,11,0
2019-01-15 11:00:00,0.72004,0.72047,0.71946,0.71981,1903,11,0
2019-01-15 12:00:00,0.7198,0.71996,0.71854,0.7189,1932,11,0
2019-01-15 13:00:00,0.71889,0.72039,0.71888,0.72019,2119,11,0
2019-01-15 14:00:00,0.72023,0.7211,0.71964,0.72099,1977,11,0
2019-01-15 15:00:00,0.72099,0.72119,0.71894,0.72024,2439,11,0
2019-01-15 16:00:00,0.72025,0.72036,0.71839,0.71912,2418,11,0
2019-01-15 17:00:00,0.71912,0.71966,0.71829,0.71839,1741,12,0
2019-01-15 18:00:00,0.71839,0.71845,0.71794,0.71823,1519,11,0
2019-01-15 19:00:00,0.71824,0.71932,0.71794,0.71926,2086,9,0
2019-01-15 20:00:00,0.71927,0.72003,0.71917,0.71997,1919,9,0
2019-01-15 21:00:00,0.71995,0.72026,0.71959,0.72018,820,4,0
2019-01-15 22:00:00,0.72015,0.72015,0.71954,0.72009,813,13,0
2019-01-15 23:00:00,0.72011,0.72064,0.71984,0.72062,625,8,0
2019-01-16 00:00:00,0.72063,0.72064,0.71947,0.71964,874,10,0
2019-01-16 01:00:00,0.71965,0.7201,0.7188,0.71925,1669,13,0
2019-01-16 02:00:00,0.71925,0.72003,0.71905,0.71989,1448,13,0
2019-01-16 03:00:00,0.71989,0.71993,0.71953,0.71972,1036,13,0
2019-01-16 04:00:00,0.71971,0.72024,0.71938,0.71954,1104,13,0
2019-01-16 05:00:00,0.71953,0.72087,0.71942,0.72052,1374,9,0
2019-01-16 06:00:00,0.72052,0.72068,0.72011,0.72013,1362,9,0
2019-01-16 07:00:00,0.72013,0.72113,0.72009,0.72064,1524,12,0
2019-01-16 08:00:00,0.72063,0.72084,0.71973,0.71993,1496,16,0
2019-01-16 09:00:00,0.71993,0.72001,0.71844,0.71862,1500,12,0
2019-01-16 10:00:00,0.71862,0.71886,0.7176,0.71769,1406,11,0
2019-01-16 11:00:00,0.7177,0.7177,0.71611,0.7168,1877,12,0
2019-01-16 12:00:00,0.71679,0.71763,0.7167,0.71734,1348,12,0
2019-01-16 13:00:00,0.71734,0.71761,0.71699,0.7171,1498,11,0
2019-01-16 14:00:00,0.71709,0.71821,0.71708,0.71784,1896,12,0
2019-01-16 15:00:00,0.71783,0.71876,0.71772,0.71799,2200,11,0
2019-01-16 16:00:00,0.71798,0.71873,0.71773,0.71829,1884,11,0
2019-01-16 17:00:00,0.71829,0.71834,0.71737,0.71781,1591,11,0
2019-01-16 18:00:00,0.7178,0.718,0.71757,0.71778,1250,12,0
2019-01-16 19:00:00,0.71778,0.71803,0.71727,0.71785,1470,9,0
2019-01-16 20:00:00,0.71784,0.7182,0.71717,0.71725,1576,9,0
2019-01-16 21:00:00,0.71726,0.71737,0.71657,0.71677,689,4,0
2019-01-16 22:00:00,0.71674,0.71703,0.71646,0.71694,852,12,0
2019-01-16 23:00:00,0.71695,0.7174,0.71676,0.71717,581,8,0
2019-01-17 00:00:00,0.71717,0.71718,0.71638,0.71709,1043,9,0
2019-01-17 01:00:00,0.71709,0.71742,0.71602,0.71651,1749,13,0
2019-01-17 02:00:00,0.71649,0.71702,0.71574,0.71679,1520,13,0
2019-01-17 03:00:00,0.71679,0.71695,0.71618,0.71652,1265,12,0
2019-01-17 04:00:00,0.71653,0.71656,0.71512,0.71515,1233,13,0
2019-01-17 05:00:00,0.71516,0.7158,0.71494,0.71579,1452,9,0
2019-01-17 06:00:00,0.71578,0.71611,0.71524,0.71528,1445,9,0
2019-01-17 07:00:00,0.71527,0.71593,0.71462,0.71575,2000,12,0
2019-01-17 08:00:00,0.71574,0.7164,0.71511,0.71622,1688,16,0
2019-01-17 09:00:00,0.71624,0.71701,0.71607,0.71625,1338,12,0
2019-01-17 10:00:00,0.71625,0.71682,0.71616,0.71645,1484,11,0
2019-01-17 11:00:00,0.71643,0.7173,0.71609,0.71696,1561,11,0
2019-01-17 12:00:00,0.71696,0.71734,0.71672,0.71696,1355,11,0
2019-01-17 13:00:00,0.71695,0.71734,0.71579,0.71628,2050,11,0
2019-01-17 14:00:00,0.71628,0.71644,0.71536,0.71627,2063,11,0
2019-01-17 15:00:00,0.71627,0.71649,0.71511,0.71576,2233,11,0
2019-01-17 16:00:00,0.71578,0.71705,0.71577,0.71697,2015,11,0
2019-01-17 17:00:00,0.71695,0.71725,0.71687,0.71718,1400,11,0
2019-01-17 18:00:00,0.71717,0.7178,0.71716,0.71736,1223,12,0
2019-01-17 19:00:00,0.71737,0.72207,0.71725,0.71997,2390,9,0
2019-01-17 20:00:00,0.71999,0.72014,0.71848,0.71961,2224,9,0
2019-01-17 21:00:00,0.7196,0.7196,0.71857,0.71923,930,4,0
2019-01-17 22:00:00,0.7192,0.7193,0.71854,0.71872,1013,11,0
2019-01-17 23:00:00,0.71874,0.7192,0.71852,0.71893,555,8,0
2019-01-18 00:00:00,0.71892,0.72048,0.7186,0.71909,1220,9,0
2019-01-18 01:00:00,0.71908,0.72031,0.71858,0.72009,1944,13,0
2019-01-18 02:00:00,0.72009,0.72041,0.71908,0.71955,1764,13,0
2019-01-18 03:00:00,0.71956,0.71964,0.71893,0.719,1501,12,0
2019-01-18 04:00:00,0.71898,0.71947,0.71891,0.71917,1145,13,0
2019-01-18 05:00:00,0.71918,0.71927,0.71864,0.71897,1318,9,0
2019-01-18 06:00:00,0.71896,0.71944,0.71867,0.71937,1386,9,0
2019-01-18 07:00:00,0.71935,0.7196,0.71869,0.71874,1432,12,0
2019-01-18 08:00:00,0.71874,0.71908,0.71763,0.71775,1266,15,0
2019-01-18 09:00:00,0.71775,0.71832,0.71743,0.71832,1223,11,0
2019-01-18 10:00:00,0.71833,0.71907,0.71813,0.71907,1434,11,0
2019-01-18 11:00:00,0.71907,0.71916,0.71881,0.71886,1086,11,0
2019-01-18 12:00:00,0.71887,0.71968,0.71874,0.71949,1199,12,0
2019-01-18 13:00:00,0.71948,0.71967,0.71891,0.71916,1573,11,0
2019-01-18 14:00:00,0.71915,0.71927,0.71788,0.71843,2031,12,0
2019-01-18 15:00:00,0.71846,0.72121,0.71744,0.71829,3282,11,0
2019-01-18 16:00:00,0.71831,0.71864,0.71657,0.71705,2021,11,0
2019-01-18 17:00:00,0.71707,0.71741,0.71689,0.71718,1456,12,0
2019-01-18 18:00:00,0.71718,0.71772,0.71715,0.71739,1384,11,0
2019-01-18 19:00:00,0.7174,0.71745,0.71671,0.71672,1301,9,0
2019-01-18 20:00:00,0.71672,0.71685,0.71616,0.71672,1395,10,0
2019-01-18 21:00:00,0.71672,0.71714,0.71611,0.71613,876,4,0
2019-01-20 21:00:00,0.71596,0.71648,0.71585,0.7164,919,31,0
2019-01-20 22:00:00,0.71648,0.71656,0.71574,0.71589,660,14,0
2019-01-20 23:00:00,0.71594,0.7163,0.71585,0.71621,501,7,0
2019-01-21 00:00:00,0.7162,0.71654,0.71604,0.71624,822,9,0
2019-01-21 01:00:00,0.71623,0.71655,0.71494,0.71547,1774,12,0
2019-01-21 02:00:00,0.71547,0.71787,0.71533,0.71698,1842,13,0
2019-01-21 03:00:00,0.71698,0.717,0.71636,0.7165,1245,12,0
2019-01-21 04:00:00,0.7165,0.71681,0.7161,0.71677,1072,13,0
2019-01-21 05:00:00,0.71679,0.71705,0.71649,0.71685,1247,8,0
2019-01-21 06:00:00,0.71686,0.71764,0.71668,0.71719,1177,9,0
2019-01-21 07:00:00,0.71718,0.71735,0.71663,0.71701,1259,12,0
2019-01-21 08:00:00,0.717,0.71702,0.71611,0.71617,1241,16,0
2019-01-21 09:00:00,0.71616,0.71618,0.7151,0.71541,1135,12,0
2019-01-21 10:00:00,0.71543,0.71609,0.71528,0.71579,1196,11,0
2019-01-21 11:00:00,0.7158,0.71584,0.71533,0.71553,1037,11,0
2019-01-21 12:00:00,0.71552,0.71588,0.71455,0.71513,1138,13,0
2019-01-21 13:00:00,0.71513,0.71515,0.71419,0.71456,1319,12,0
2019-01-21 14:00:00,0.71457,0.71483,0.71405,0.71438,1411,11,0
2019-01-21 15:00:00,0.71437,0.71548,0.71394,0.71533,1369,12,0
2019-01-21 16:00:00,0.71534,0.71577,0.7152,0.71567,1242,12,0
2019-01-21 17:00:00,0.71566,0.71594,0.71545,0.71575,742,4,0
2019-01-21 18:00:00,0.71575,0.71577,0.71514,0.71576,1743,4,0
2019-01-21 19:00:00,0.71578,0.71582,0.71572,0.71577,861,12,0
2019-01-21 20:00:00,0.71577,0.71595,0.71569,0.71581,924,12,0
2019-01-21 21:00:00,0.71581,0.71588,0.71567,0.71571,598,12,0
2019-01-21 22:00:00,0.71572,0.71578,0.71523,0.7154,855,14,0
2019-01-21 23:00:00,0.71543,0.71582,0.71543,0.7158,565,10,0
2019-01-22 00:00:00,0.71582,0.71594,0.7153,0.71535,770,12,0
2019-01-22 01:00:00,0.71538,0.71596,0.71495,0.7151,1423,13,0
2019-01-22 02:00:00,0.71511,0.71526,0.71463,0.71476,1358,13,0
2019-01-22 03:00:00,0.71478,0.71489,0.71368,0.71373,1337,13,0
2019-01-22 04:00:00,0.71371,0.71397,0.71331,0.71356,1235,14,0
2019-01-22 05:00:00,0.71357,0.71395,0.71334,0.71373,1227,9,0
